Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__E-7.png,M06__E-7_1_5026,,Tissue,Polygon,3634.5,5728.3,0.9215,486.0544,80.1261,0.9514,1.0,29.1508,22.3404,0.2901,0.3154,-0.0267,0.5449,0.1202,0.353,0.3465,0.1091,0.9369,0.1122,8,99.3507,104.7011,159.921,30.4916,3707.5913,8309.1904,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.48449135,Others
M06__E-7.png,M06__E-7_1_4442,,Tissue,Polygon,4762.1,4587.4,0.9188,394.3159,71.6343,0.9656,1.0,25.0142,20.7105,0.4053,0.4177,-0.0381,0.9073,0.169,0.5556,0.4737,0.1682,1.77,0.3047,5,114.6271,115.7689,172.1788,59.1472,4860.1543,9052.5566,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.45024797,Others
M06__E-7.png,M06__E-7_1_3158,,Tissue,Polygon,2388.6,6051.1,0.9085,556.2395,91.7493,0.8304,1.0,37.1747,18.8848,0.3476,0.3578,-0.008,0.7761,0.1389,0.2666,0.2445,0.0103,1.0627,0.1321,5,58.7465,53.9101,90.4369,25.5893,1539.618,4032.644,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.81508934,Tumor
M06__E-7.png,M06__E-7_1_1501,,Tissue,Polygon,2768.9,930.49,0.9068,426.2368,76.1872,0.9228,1.0,28.0383,19.6892,0.2416,0.241,0.0326,0.42,0.0748,0.2278,0.2257,0.0587,0.4005,0.0606,5,83.7738,81.2731,136.6214,47.4965,2541.9587,3538.5579,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5602925,Others
M06__E-7.png,M06__E-7_1_4944,,Tissue,Polygon,1999.6,3622.2,0.9058,463.5768,79.1744,0.9293,0.9961,28.1612,20.0818,0.2512,0.2596,0.0446,0.5506,0.0974,0.331,0.3366,0.1315,0.6098,0.0839,6,85.3189,84.0539,104.5165,66.1178,3012.9478,3963.124,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.93696374,Tumor
M06__E-7.png,M06__E-7_1_891,,Tissue,Polygon,2318.6,5509.4,0.904,556.6303,86.0549,0.9446,1.0,30.4763,24.7827,0.3263,0.3412,-0.0093,0.8527,0.1277,0.3778,0.3538,0.0145,1.5336,0.1629,5,66.1031,58.1397,101.6789,35.5276,1928.4436,3951.2454,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7560803,Tumor
M06__E-7.png,M06__E-7_1_3206,,Tissue,Polygon,1079.6,4379.6,0.8986,674.8367,95.4903,0.93,0.9958,33.5494,27.3447,0.3299,0.3687,-0.0375,0.5716,0.1172,0.3505,0.3535,0.0501,1.0889,0.1433,10,92.4734,90.1672,149.279,61.7593,2487.7861,6573.71,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9991008,Tumor
M06__E-7.png,M06__E-7_1_6529,,Tissue,Polygon,1550.0,2116.7,0.8985,300.9151,62.7206,0.9612,1.0,21.5638,18.6459,0.3264,0.3108,0.0549,0.7374,0.1411,0.3698,0.3131,0.056,1.7714,0.2272,4,40.0858,41.2316,46.112,31.7681,614.785,982.7162,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.47403485,Others
M06__E-7.png,M06__E-7_1_4794,,Tissue,Polygon,3698.4,2974.8,0.8957,495.6985,81.694,0.9334,0.9972,29.3871,23.1871,0.2845,0.2848,0.0088,0.565,0.1007,0.4345,0.4147,0.1528,1.0125,0.1451,7,80.8777,66.369,134.803,31.7197,2449.7458,5612.5293,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6893153,Others
M06__E-7.png,M06__E-7_1_2527,,Tissue,Polygon,4001.4,5359.6,0.8941,249.897,56.9678,0.9676,1.0,19.6718,16.2628,0.2798,0.2818,0.063,0.5583,0.0887,0.2539,0.251,0.0644,0.5197,0.0707,5,61.2528,37.2211,108.6097,25.8982,1035.9813,2012.6855,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8585945,Lymphocyte
M06__E-7.png,M06__E-7_1_2688,,Tissue,Polygon,5067.9,2380.4,0.8934,395.6269,73.1395,0.9294,1.0,27.529,19.1363,0.3174,0.3189,0.0451,0.6283,0.1184,0.2943,0.275,0.0328,0.9863,0.1288,6,59.0633,62.8668,91.1451,21.6214,1298.1318,2252.4736,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6246371,Others
M06__E-7.png,M06__E-7_1_4032,,Tissue,Polygon,3393.6,2336.8,0.8926,428.2719,74.5356,0.9687,1.0,26.2109,21.5307,0.3371,0.3281,-0.0358,0.7097,0.1478,0.343,0.2849,0.029,1.3247,0.1994,5,73.6331,60.7784,125.2948,45.6865,2164.8008,3596.0884,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5748096,Others
M06__E-7.png,M06__E-7_1_4047,,Tissue,Polygon,385.53,4283.4,0.8924,331.8963,66.4514,0.9445,1.0,24.5298,17.2862,0.281,0.2834,0.0148,0.6983,0.099,0.2242,0.2131,0.0726,0.5267,0.0875,5,73.6816,60.4612,111.1919,52.3865,2285.5293,2747.2332,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.41730976,Others
M06__E-7.png,M06__E-7_1_2360,,Tissue,Polygon,591.04,3860.0,0.8917,341.636,66.0661,0.9836,1.0,21.7545,20.4388,0.1666,0.1558,0.0518,0.4455,0.0623,0.1794,0.1747,0.0362,0.532,0.0725,8,109.6141,117.7967,154.3553,41.528,3371.2356,5631.7681,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.39159065,Others
M06__E-7.png,M06__E-7_1_6232,,Tissue,Polygon,2045.9,5374.0,0.8911,473.6153,80.0962,0.9277,1.0,30.4049,20.8382,0.2939,0.2882,0.0091,0.8678,0.101,0.2484,0.2298,0.0701,1.0478,0.106,6,78.0973,76.2553,97.282,63.2047,2090.6548,2837.189,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.4904828,Others
M06__E-7.png,M06__E-7_1_1200,,Tissue,Polygon,1304.8,3014.8,0.8886,213.3612,52.5538,0.9708,1.0,17.5379,15.1249,0.2094,0.202,0.0756,0.446,0.0704,0.1836,0.1776,0.0247,0.4504,0.0675,6,71.3423,68.0694,125.8955,27.9457,2225.3149,4817.9746,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.95957834,Lymphocyte
M06__E-7.png,M06__E-7_1_5930,,Tissue,Polygon,341.82,2286.0,0.8885,560.2397,84.9479,0.9756,1.0,28.4525,25.9399,0.3114,0.3189,0.0134,0.6163,0.1008,0.3253,0.3217,0.0836,0.5338,0.0632,6,58.2766,59.1414,75.8235,40.9611,1258.5696,1594.0808,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6695156,Others
M06__E-7.png,M06__E-7_1_3561,,Tissue,Polygon,3396.1,1833.8,0.8859,499.3987,81.027,0.9559,1.0,28.6593,22.5717,0.4062,0.4064,0.0933,0.9839,0.1424,0.5443,0.556,0.0027,1.8227,0.269,7,102.0887,69.643,190.5211,38.4214,3313.7373,10591.1924,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6901346,Others
M06__E-7.png,M06__E-7_1_2142,,Tissue,Polygon,908.01,2143.9,0.8852,835.8901,104.8257,0.9559,1.0,38.2806,29.2339,0.1523,0.1424,0.0318,0.4048,0.0596,0.1389,0.1271,0.0146,0.3399,0.0643,6,55.9753,47.9337,83.0971,37.4961,1045.3868,1681.149,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99996126,Tumor
M06__E-7.png,M06__E-7_1_5089,,Tissue,Polygon,2508.7,3470.4,0.8848,737.462,101.6465,0.8969,1.0,39.0783,23.3031,0.3942,0.4249,-0.0081,0.8749,0.1692,0.5663,0.537,0.0947,1.7075,0.2548,6,70.7809,64.0639,113.8822,43.3159,2159.8987,3805.1414,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9956108,Tumor
M06__E-7.png,M06__E-7_1_4822,,Tissue,Polygon,2059.4,1330.4,0.8845,216.7671,55.2411,0.8926,1.0,21.4693,12.894,0.5328,0.4594,0.0638,1.8606,0.3032,0.3215,0.2504,-0.0491,1.682,0.2705,5,67.9805,80.3236,93.1781,39.3304,1652.3763,1845.4255,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99503714,Lymphocyte
M06__E-7.png,M06__E-7_1_580,,Tissue,Polygon,4862.6,1699.0,0.8842,214.3301,52.7395,0.9683,1.0,18.3049,14.9942,0.5153,0.5175,0.0343,1.1015,0.1984,0.3075,0.3082,0.0139,0.7164,0.1376,8,72.5488,59.118,148.7326,31.8567,1920.6082,4999.1948,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9956578,Lymphocyte
M06__E-7.png,M06__E-7_1_2411,,Tissue,Polygon,2375.9,4537.9,0.8838,439.482,75.1034,0.9791,1.0,25.214,22.6378,0.1407,0.1363,-0.0051,0.292,0.053,0.2235,0.2258,0.0635,0.3748,0.05,6,63.9507,65.2589,97.5951,30.5407,1599.3002,3591.7466,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.80388266,Tumor
M06__E-7.png,M06__E-7_1_3182,,Tissue,Polygon,3200.0,5243.9,0.8831,410.2923,72.6894,0.9758,1.0,24.396,22.228,0.21,0.2023,0.0573,0.5356,0.0615,0.1879,0.1849,-0.0128,0.4074,0.0736,6,86.0959,79.9038,147.663,33.8384,2638.8,7590.2095,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.49906424,Others
M06__E-7.png,M06__E-7_1_5311,,Tissue,Polygon,4297.4,4380.4,0.8821,782.1663,100.1681,0.9796,1.0,33.9226,29.8226,0.1154,0.1019,0.0369,0.3226,0.0463,0.0961,0.0813,0.0363,0.2771,0.0415,4,38.078,39.484,46.9956,26.3486,625.9919,820.7853,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9999838,Tumor
M06__E-7.png,M06__E-7_1_498,,Tissue,Polygon,1930.7,3417.3,0.882,806.3918,102.4017,0.9664,1.0,36.2424,28.5709,0.1001,0.0943,0.002,0.2731,0.0403,0.1125,0.1072,0.0385,0.2411,0.0325,6,67.466,56.5096,112.1637,34.2109,1287.6678,2350.165,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99925286,Tumor
M06__E-7.png,M06__E-7_1_1842,,Tissue,Polygon,4693.3,2110.1,0.8815,112.4501,38.3692,0.9599,1.0,13.0392,11.7061,0.4954,0.5058,0.1699,0.9716,0.1628,0.3142,0.2633,0.058,1.1774,0.1626,5,55.4932,58.3552,68.2697,41.5843,1151.4861,1405.9001,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9741867,Lymphocyte
M06__E-7.png,M06__E-7_1_4875,,Tissue,Polygon,4104.9,3052.2,0.8809,107.9849,37.6753,0.956,1.0,12.7448,10.6598,0.2135,0.2056,0.0868,0.417,0.0642,0.2628,0.2495,0.0714,0.6129,0.1214,6,54.7435,45.8912,104.0978,15.8698,1397.3015,4198.4888,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.82828736,Lymphocyte
M06__E-7.png,M06__E-7_1_3205,,Tissue,Polygon,2249.9,2022.5,0.8808,399.6385,74.1896,0.9124,1.0,27.4768,18.9046,0.3077,0.306,0.0552,0.6924,0.0999,0.2655,0.2483,0.08,1.6756,0.1214,6,67.2267,68.132,102.3048,31.1665,1812.9684,3369.4758,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6991635,Others
M06__E-7.png,M06__E-7_1_3463,,Tissue,Polygon,4014.7,1669.4,0.8806,381.4224,72.2533,0.9181,0.9957,26.5443,18.5687,0.3022,0.2991,0.0479,0.824,0.1116,0.286,0.2519,0.0034,1.3105,0.172,5,107.088,80.0918,225.3506,63.1582,4874.6362,8884.8965,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.4255014,Others
M06__E-7.png,M06__E-7_1_6010,,Tissue,Polygon,1063.5,5140.9,0.8795,440.4425,75.3354,0.9752,1.0,25.5189,22.3157,0.3059,0.3042,0.049,0.64,0.0947,0.2853,0.2648,0.1366,0.834,0.1131,5,36.8339,40.7509,44.7861,25.1877,564.0555,640.9589,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.67027456,Others
M06__E-7.png,M06__E-7_1_3326,,Tissue,Polygon,2710.0,2664.6,0.879,141.7883,43.9201,0.9237,1.0,16.3169,10.8312,0.3481,0.3355,-0.0028,0.8941,0.1437,0.2733,0.2288,0.0756,0.958,0.1487,7,85.7105,85.895,103.2785,60.7125,2525.1121,4309.2993,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.50561965,Others
M06__E-7.png,M06__E-7_1_77,,Tissue,Polygon,2966.0,1962.2,0.8787,472.4812,80.0632,0.9262,1.0,30.0716,20.2023,0.3024,0.3001,-0.0041,0.7131,0.1175,0.281,0.2586,0.042,1.9769,0.1429,6,83.2557,91.9876,107.8946,48.639,2527.1006,5333.4199,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6750707,Others
M06__E-7.png,M06__E-7_1_4356,,Tissue,Polygon,5142.7,3642.2,0.8786,352.539,68.8181,0.9354,1.0,24.9148,18.5318,0.3522,0.3631,0.0207,0.6777,0.106,0.4837,0.4313,0.1209,1.8077,0.2094,5,54.9955,51.3986,84.9175,19.7432,1336.5668,2038.0834,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6358759,Others
M06__E-7.png,M06__E-7_1_953,,Tissue,Polygon,2731.8,5064.9,0.8784,492.3476,82.551,0.9079,1.0,31.1833,19.7941,0.1796,0.1773,0.0697,0.4377,0.0596,0.1415,0.136,0.0597,0.3553,0.0404,6,72.8762,69.9505,127.8227,21.1124,2390.7507,6418.0459,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7326117,Others
M06__E-7.png,M06__E-7_1_2535,,Tissue,Polygon,4305.1,1430.1,0.878,219.0687,54.1815,0.9378,1.0,19.1995,15.0549,0.392,0.3644,0.09,1.4042,0.1707,0.2319,0.194,0.0232,1.6188,0.1873,6,73.9952,68.3335,109.6712,49.5293,2103.3315,3652.4265,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99966717,Lymphocyte
M06__E-7.png,M06__E-7_1_1089,,Tissue,Polygon,3745.1,3435.5,0.8779,226.8033,54.6489,0.9543,1.0,19.4362,14.7566,0.3189,0.3077,0.0204,0.7222,0.1371,0.2745,0.2691,-0.0334,0.7257,0.1399,6,76.6714,69.6456,135.4053,21.8306,2525.1143,6451.2056,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7977218,Lymphocyte
M06__E-7.png,M06__E-7_1_4393,,Tissue,Polygon,4529.0,2906.8,0.8776,382.6904,70.2495,0.9745,1.0,23.9642,20.6803,0.1584,0.155,0.032,0.3251,0.0524,0.2276,0.2302,0.0575,0.4369,0.0707,6,72.2123,79.361,92.1449,36.6072,2014.0682,3040.8809,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.708164,Others
M06__E-7.png,M06__E-7_1_63,,Tissue,Polygon,1962.6,3823.4,0.8771,604.9162,89.1254,0.957,1.0,32.0745,24.3507,0.2158,0.2317,-0.0206,0.3828,0.0849,0.3062,0.306,0.0859,0.4952,0.0668,5,61.5139,58.8501,86.2494,40.6054,1433.0823,1786.5872,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9520818,Tumor
M06__E-7.png,M06__E-7_1_3811,,Tissue,Polygon,4748.8,515.38,0.877,188.187,53.9156,0.8135,0.9738,20.0431,12.2052,0.1733,0.0963,-0.0121,1.2899,0.2207,0.1417,0.089,-0.023,1.4945,0.1918,5,164.328,128.6152,342.2213,11.9911,3301.8137,11575.5,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9791697,Neutrophil
M06__E-7.png,M06__E-7_1_1593,,Tissue,Polygon,4970.1,1045.6,0.877,518.9384,87.4138,0.8534,0.9927,34.5687,19.6913,0.3257,0.3271,0.0007,0.7176,0.1525,0.2214,0.2124,-0.0239,0.7333,0.1169,8,105.0164,115.1877,136.8763,62.7332,3617.3628,5952.6611,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.54912573,Others
M06__E-7.png,M06__E-7_1_980,,Tissue,Polygon,4174.2,4491.1,0.876,360.6269,69.028,0.9511,1.0,24.2961,19.6823,0.3,0.28,0.0022,0.783,0.148,0.282,0.2464,0.0523,1.3519,0.1545,5,34.7218,30.1505,64.8832,22.9905,455.4991,788.1797,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.51534015,Others
M06__E-7.png,M06__E-7_1_147,,Tissue,Polygon,3393.9,1506.0,0.8759,590.6392,93.0487,0.8573,0.9952,36.6335,20.2257,0.3179,0.3418,0.0122,0.6304,0.1216,0.4807,0.4324,0.0325,1.8435,0.255,8,125.8787,107.5507,177.4748,83.6633,4242.1226,8411.9072,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6525073,Others
M06__E-7.png,M06__E-7_1_5704,,Tissue,Polygon,3722.9,4224.9,0.8756,691.0252,96.5584,0.9314,1.0,35.6217,24.9437,0.1541,0.1462,-0.011,0.3908,0.0651,0.2174,0.2057,0.0893,0.4644,0.065,5,69.6961,50.3281,118.8402,33.6042,2445.6172,6270.2329,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9999049,Tumor
M06__E-7.png,M06__E-7_1_2851,,Tissue,Polygon,3697.1,3642.5,0.8754,240.3295,60.2558,0.8318,0.9895,23.9034,13.1242,0.3289,0.3041,0.0027,0.8042,0.1475,0.3876,0.3441,0.0603,1.7606,0.1932,3,41.0606,27.0741,80.1045,16.0031,571.2052,1081.6227,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9758208,Lymphocyte
