Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__H-3.png,M06__H-3_1_330,,Tissue,Polygon,6846.5,3371.9,0.9181,475.0886,78.5619,0.9673,1.0,26.81,22.474,0.8131,0.8054,0.0272,2.373,0.3461,0.5263,0.4484,-0.0195,1.6679,0.3057,6,143.2089,94.723,328.2531,39.9288,4504.4595,12165.8604,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.44527566,Others
M06__H-3.png,M06__H-3_1_6949,,Tissue,Polygon,614.49,5004.2,0.9126,216.4222,53.2689,0.9584,1.0,18.4884,15.4295,0.4144,0.4461,0.0412,0.847,0.1748,0.1291,0.1264,-0.0049,0.782,0.0867,8,123.4956,92.967,281.5715,38.3948,3901.9055,14396.7314,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.747523,Others
M06__H-3.png,M06__H-3_1_1841,,Tissue,Polygon,2892.8,3100.5,0.9061,237.5785,55.5772,0.9665,1.0,19.4193,15.9523,0.6653,0.7056,0.1008,1.2857,0.2584,0.4097,0.3989,-0.0344,1.6264,0.2531,5,103.6968,90.0298,220.0695,41.4801,3256.4932,9354.1973,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9945538,Lymphocyte
M06__H-3.png,M06__H-3_1_7074,,Tissue,Polygon,5763.8,5716.5,0.9031,343.0516,69.8981,0.8823,0.9954,25.9157,17.5619,1.0708,0.7416,-0.0222,4.0805,1.1132,0.0337,0.0585,-1.8046,1.7683,0.594,5,79.8623,73.8135,116.3124,27.5749,2226.1414,5666.0098,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.39155567,Others
M06__H-3.png,M06__H-3_1_6393,,Tissue,Polygon,4983.4,5481.9,0.9021,688.5114,95.8356,0.942,1.0,35.1742,25.1873,0.4928,0.495,0.0769,0.9984,0.1605,0.2181,0.2104,0.0124,0.4645,0.0804,5,50.9902,53.0972,59.958,30.8321,1041.3226,1768.0135,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.94869983,Tumor
M06__H-3.png,M06__H-3_1_1582,,Tissue,Polygon,551.07,3072.1,0.9011,269.2391,59.4452,0.9574,1.0,20.1429,17.6531,0.4364,0.4182,0.0083,1.3602,0.2539,0.2049,0.1956,-0.0338,1.3273,0.166,8,103.2035,89.6214,207.7861,50.104,4517.9487,9238.0225,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.98882514,Lymphocyte
M06__H-3.png,M06__H-3_1_6160,,Tissue,Polygon,1302.6,5106.6,0.8997,235.8472,55.549,0.9605,1.0,19.195,15.6567,0.5914,0.6081,0.0803,1.6394,0.2272,0.1337,0.1349,-0.2804,0.9011,0.1702,6,63.369,65.5101,93.6048,25.2554,1560.2068,2768.1206,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.41259292,Others
M06__H-3.png,M06__H-3_1_7007,,Tissue,Polygon,722.09,2538.9,0.8993,188.8236,50.4681,0.9316,1.0,18.5168,12.7005,0.6608,0.5951,0.0063,1.5256,0.377,0.4011,0.2665,-0.0613,1.6066,0.3744,4,62.5526,76.4873,80.7014,16.5345,1708.4877,2920.2891,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9946721,Lymphocyte
M06__H-3.png,M06__H-3_1_259,,Tissue,Polygon,191.24,3043.0,0.8991,231.1438,54.7215,0.97,1.0,18.4838,16.8348,0.5328,0.5369,0.0378,1.2504,0.2256,0.3485,0.321,0.0075,1.3236,0.1986,9,178.0963,182.4947,258.5982,74.7595,10307.8594,17682.3438,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.84239846,Lymphocyte
M06__H-3.png,M06__H-3_1_7042,,Tissue,Polygon,205.81,4009.2,0.897,145.5219,44.0387,0.9429,1.0,15.755,12.2385,0.4942,0.4822,-0.0319,1.218,0.2426,0.4518,0.3305,0.1098,1.546,0.328,7,46.8034,41.9437,72.3754,17.7557,752.5116,1518.4451,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99853575,Lymphocyte
M06__H-3.png,M06__H-3_1_5015,,Tissue,Polygon,2480.4,1142.0,0.8965,388.4992,73.7446,0.8977,0.9865,26.0815,22.0541,0.7123,0.7197,-0.003,1.7807,0.2739,0.7853,0.7125,-0.0206,1.6891,0.4354,5,113.8661,104.0832,162.0089,75.0674,4480.2871,8422.375,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.57883656,Others
M06__H-3.png,M06__H-3_1_506,,Tissue,Polygon,2568.7,2169.0,0.893,405.6091,79.6427,0.8036,0.9816,31.537,17.2546,0.6589,0.695,0.0711,1.428,0.2323,0.6427,0.5451,0.0056,1.7668,0.4013,10,95.9512,93.5669,134.9485,72.9543,2529.5452,5409.1543,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99650276,Tumor
M06__H-3.png,M06__H-3_1_4769,,Tissue,Polygon,5090.9,1252.1,0.8926,264.122,60.454,0.9082,1.0,22.7556,15.2682,0.9268,0.9594,0.0654,4.1431,0.5703,0.4822,0.343,-0.8677,1.7885,0.4668,7,70.4248,60.8143,112.354,52.4531,1905.8932,3832.2017,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.87755483,Lymphocyte
M06__H-3.png,M06__H-3_1_1874,,Tissue,Polygon,3354.2,1889.3,0.8912,484.5063,81.308,0.921,1.0,31.1505,20.6845,0.7186,0.724,0.0432,3.2621,0.3523,0.5414,0.4763,-0.2062,1.7521,0.4134,6,45.2155,43.0395,62.1387,32.9099,756.6787,1037.4481,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.4962597,Others
M06__H-3.png,M06__H-3_1_32,,Tissue,Polygon,6880.0,2145.8,0.8911,229.9789,55.4087,0.9413,1.0,19.2411,16.9151,0.6808,0.7426,0.0693,1.3118,0.2455,0.3394,0.3431,0.0178,1.261,0.1679,7,75.0804,83.4402,96.0824,50.2246,1884.0813,2598.8855,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9998542,Lymphocyte
M06__H-3.png,M06__H-3_1_345,,Tissue,Polygon,2292.0,2751.0,0.8905,542.3712,88.9849,0.8607,0.9973,35.091,20.0569,0.4344,0.4245,0.0743,1.0459,0.1613,0.347,0.3419,0.0284,1.4002,0.1464,5,52.5676,41.3934,80.4241,25.1033,1253.326,2846.4668,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.821004,Tumor
M06__H-3.png,M06__H-3_1_5913,,Tissue,Polygon,713.24,3318.5,0.8898,147.6042,44.3768,0.9419,1.0,15.9302,12.0586,0.2557,0.2462,0.0712,0.4783,0.0739,0.3763,0.3519,0.0247,0.7403,0.1426,7,31.9598,30.5041,51.5732,15.2693,348.5381,780.1123,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99851805,Lymphocyte
M06__H-3.png,M06__H-3_1_4688,,Tissue,Polygon,4533.7,1030.2,0.8874,192.4781,50.6142,0.9442,1.0,18.0646,14.0793,0.6552,0.6592,0.1167,1.5809,0.291,0.5059,0.4637,-0.0209,1.7001,0.2891,7,95.6848,119.671,125.644,20.8062,2318.8665,4504.855,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9815062,Lymphocyte
M06__H-3.png,M06__H-3_1_3609,,Tissue,Polygon,5609.6,4150.9,0.8859,435.5144,76.5133,0.9348,0.9972,27.5242,20.8166,0.7056,0.7317,0.1489,1.217,0.1809,0.4534,0.3743,0.0022,1.8244,0.3159,5,89.485,100.4485,128.8308,43.2358,2983.9375,4036.7812,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.41682413,Others
M06__H-3.png,M06__H-3_1_1638,,Tissue,Polygon,7068.7,2667.8,0.8853,660.4724,101.7452,0.8017,0.9863,39.4689,21.2442,0.3234,0.2846,0.0002,0.855,0.161,0.2428,0.2384,-0.0204,0.7834,0.1397,9,92.8232,96.4238,133.9019,41.9324,2503.0779,4434.2046,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99581414,Tumor
M06__H-3.png,M06__H-3_1_2314,,Tissue,Polygon,7001.0,1923.9,0.8852,137.2445,45.474,0.834,0.9885,17.8674,10.2915,1.4855,1.4488,0.0604,4.1763,1.0693,0.0677,0.0598,-0.9208,1.0545,0.359,4,54.8774,48.4758,90.9208,31.6373,1083.0322,1545.8502,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9967108,Lymphocyte
M06__H-3.png,M06__H-3_1_1432,,Tissue,Polygon,205.83,4120.9,0.8852,193.8074,50.3576,0.9604,1.0,17.9463,14.1889,0.3388,0.3336,0.0737,0.5294,0.0726,0.2999,0.267,0.1545,0.618,0.0901,4,22.3113,22.1642,25.6203,19.2967,227.1679,285.0703,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9949863,Lymphocyte
M06__H-3.png,M06__H-3_1_2229,,Tissue,Polygon,5351.3,4280.4,0.8851,120.1113,39.5133,0.9667,1.0,13.6072,11.3153,0.9578,0.9723,0.199,1.8013,0.3958,0.3547,0.2963,-0.0906,1.4789,0.2789,7,65.4084,76.5187,118.3654,12.7072,1678.0425,3525.1921,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.98389035,Lymphocyte
M06__H-3.png,M06__H-3_1_4888,,Tissue,Polygon,5221.2,2197.7,0.8838,223.0586,54.2894,0.951,1.0,19.3973,14.5481,0.7998,0.8032,0.1175,2.0167,0.3507,0.1969,0.2239,-0.3869,0.4933,0.1741,7,82.5238,79.703,139.7805,17.6898,2666.4534,7040.6636,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9985719,Lymphocyte
M06__H-3.png,M06__H-3_1_2761,,Tissue,Polygon,533.37,4538.1,0.8826,139.7604,43.2077,0.9407,1.0,15.5478,11.4044,0.6582,0.6478,0.1414,1.3435,0.2525,0.3199,0.3364,-0.0681,1.4213,0.2388,5,43.1803,46.6933,50.6841,26.0106,663.2291,1253.5183,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9970693,Lymphocyte
M06__H-3.png,M06__H-3_1_561,,Tissue,Polygon,4519.4,357.73,0.8824,113.3774,38.4207,0.9652,1.0,12.7924,11.6842,0.6875,0.6906,0.2457,1.3602,0.2214,0.5587,0.4188,0.0995,1.6392,0.3767,5,65.4086,78.6773,111.5813,18.5481,1088.309,1624.9484,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9998512,Lymphocyte
M06__H-3.png,M06__H-3_1_7993,,Tissue,Polygon,6087.5,1552.7,0.8819,192.7885,50.9149,0.9345,1.0,18.1844,13.661,1.0475,1.138,0.0651,4.0596,0.614,0.3747,0.2635,-0.7342,1.5137,0.3731,7,157.3421,180.2621,256.6342,38.0143,9940.7207,30611.7734,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.58059347,Others
M06__H-3.png,M06__H-3_1_5822,,Tissue,Polygon,758.6,3274.3,0.8817,157.1477,46.6271,0.9083,1.0,17.3175,11.7033,0.4468,0.4564,0.0758,0.8346,0.1605,0.4783,0.4001,0.1227,1.7638,0.2999,7,42.6294,41.2679,62.8194,21.7014,629.2001,967.4454,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9982589,Lymphocyte
M06__H-3.png,M06__H-3_1_248,,Tissue,Polygon,1228.0,3166.4,0.8816,171.6844,47.9876,0.9369,1.0,16.9103,13.3941,0.4354,0.4514,0.0705,0.7435,0.1636,0.3648,0.304,0.1527,1.7115,0.2035,5,40.1923,39.0783,77.6753,14.2098,751.0588,1586.2188,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.90608037,Lymphocyte
M06__H-3.png,M06__H-3_1_5607,,Tissue,Polygon,3057.5,2847.4,0.8815,263.656,60.2341,0.9132,1.0,22.5748,14.7442,0.7366,0.7601,0.0606,1.6998,0.2732,0.5566,0.5295,-0.0912,1.6934,0.3337,9,89.1793,90.2625,124.8992,26.3259,2267.7861,4436.124,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.7670955,Lymphocyte
M06__H-3.png,M06__H-3_1_6585,,Tissue,Polygon,1722.6,3230.4,0.8813,260.0852,59.301,0.9294,1.0,21.5406,15.2165,0.4579,0.5132,0.0338,0.8133,0.2021,0.3186,0.2698,-0.0043,1.7394,0.2766,8,96.8743,95.8204,138.4842,62.0082,2963.3362,7094.8193,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9976966,Lymphocyte
M06__H-3.png,M06__H-3_1_7453,,Tissue,Polygon,1649.9,660.76,0.8803,192.7517,50.3028,0.9572,1.0,17.6583,14.3049,0.2175,0.2205,-0.0056,0.4118,0.0889,0.4439,0.3858,0.1452,1.2754,0.1884,8,110.8981,93.5132,207.8051,19.4581,2723.0193,6931.7681,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.53267616,Others
M06__H-3.png,M06__H-3_1_443,,Tissue,Polygon,1863.5,1932.4,0.8803,183.7356,49.1164,0.9571,1.0,16.7339,14.8747,0.4131,0.4292,0.0737,0.7036,0.1475,0.3671,0.295,-0.0028,1.4785,0.2547,6,86.889,104.4111,142.8999,23.0823,3254.1089,6911.8584,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99694914,Lymphocyte
M06__H-3.png,M06__H-3_1_190,,Tissue,Polygon,6110.5,1882.4,0.8799,194.9176,50.8459,0.9474,1.0,17.7866,13.7217,0.5594,0.5465,0.0752,1.1694,0.2824,0.423,0.3121,-0.0193,1.7875,0.3701,6,64.3759,68.7951,99.9122,31.001,1687.2391,3329.5957,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9282576,Lymphocyte
M06__H-3.png,M06__H-3_1_6548,,Tissue,Polygon,1460.5,5679.5,0.8799,120.1011,40.071,0.9399,1.0,14.4368,10.5789,0.6611,0.7079,0.0944,1.3644,0.3004,0.3563,0.2322,-0.0039,1.4724,0.3543,5,30.4951,25.9062,56.6708,11.5929,383.3424,807.6578,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9991278,Lymphocyte
M06__H-3.png,M06__H-3_1_222,,Tissue,Polygon,3260.7,729.7,0.8797,401.6757,72.9228,0.9492,1.0,25.7852,20.5578,0.64,0.6871,0.1444,1.1769,0.2105,0.7048,0.623,-0.0209,2.0192,0.4766,5,54.551,46.0142,85.3317,36.0037,1228.8209,1534.9766,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.43698907,Others
M06__H-3.png,M06__H-3_1_2091,,Tissue,Polygon,542.42,1250.4,0.8797,206.6708,65.4488,0.6063,0.9547,28.2485,9.6138,1.0106,0.305,-0.0008,3.886,1.2591,0.0204,0.012,-1.0326,1.3911,0.3624,7,148.3757,44.9536,462.8914,13.9017,4918.7734,21622.5996,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9995654,Neutrophil
M06__H-3.png,M06__H-3_1_2817,,Tissue,Polygon,2843.1,1707.9,0.8794,536.136,88.8084,0.8542,0.9976,35.6211,19.0051,0.605,0.6032,0.0299,1.3421,0.2403,0.5041,0.4102,0.02,1.6129,0.3146,7,89.1202,92.8449,110.1225,55.1638,2679.2983,3756.4988,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.70117295,Others
M06__H-3.png,M06__H-3_1_8188,,Tissue,Polygon,2458.5,4054.9,0.8787,446.9049,76.7236,0.954,1.0,27.73,20.4583,0.3938,0.4,0.1009,0.6127,0.0981,0.5544,0.5333,0.2765,1.7761,0.1625,5,123.1113,27.5348,285.4797,18.0456,4309.3345,14971.9111,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.56404877,Others
M06__H-3.png,M06__H-3_1_1235,,Tissue,Polygon,3105.9,529.57,0.8787,440.7483,77.482,0.9226,0.9971,28.4839,20.5577,0.572,0.614,0.0172,0.8955,0.1651,0.6477,0.5989,0.099,1.8298,0.2696,8,58.5247,60.2556,75.3204,41.6397,1103.2864,1762.9479,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5021742,Others
M06__H-3.png,M06__H-3_1_4222,,Tissue,Polygon,2855.2,641.18,0.8779,231.3068,55.0485,0.9592,1.0,18.7091,16.4686,1.6346,1.2925,0.0026,4.0554,1.1601,0.1075,0.2389,-2.0685,1.4765,0.5812,6,49.3488,47.517,76.6391,24.0541,855.7985,1552.2217,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.8704214,Lymphocyte
M06__H-3.png,M06__H-3_1_5177,,Tissue,Polygon,699.84,3311.2,0.8776,167.3756,49.3172,0.8648,1.0,19.1893,11.2623,0.4788,0.5022,-0.0038,0.8877,0.1713,0.6517,0.5373,0.1341,1.903,0.3716,4,17.7242,17.2992,21.029,15.2693,152.6845,179.405,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9937383,Lymphocyte
M06__H-3.png,M06__H-3_1_7690,,Tissue,Polygon,169.84,4096.3,0.8773,237.1007,56.2154,0.9428,1.0,20.5203,15.0816,0.4408,0.4351,0.0027,1.0045,0.1462,0.2354,0.1994,0.0569,0.7983,0.1348,6,46.4777,36.8598,99.4727,18.9579,713.3268,2055.7109,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9995396,Lymphocyte
M06__H-3.png,M06__H-3_1_1316,,Tissue,Polygon,394.56,3445.4,0.8772,102.2496,36.441,0.9676,1.0,12.4753,10.3841,0.4401,0.4575,0.0139,0.739,0.1719,0.7752,0.6819,0.2603,1.7697,0.3645,6,39.249,36.9672,72.344,12.7352,588.8922,1411.9999,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.64314115,Others
M06__H-3.png,M06__H-3_1_1055,,Tissue,Polygon,3550.6,506.36,0.8772,385.7053,72.5897,0.9198,1.0,27.0406,19.106,0.5194,0.5568,-0.0084,1.0909,0.1851,0.5085,0.488,0.004,1.7688,0.2483,6,51.431,48.4207,73.7281,33.9921,962.6478,1428.929,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5927306,Others
